,单价,地址,小区,年份,总价,户型,朝向,标题,楼层,面积
3043,15660,民族大道-光谷民族大道888号,锦绣龙城,2009年建,83.0,1室1厅,东南向,光谷锦绣龙城 正规一室 精装修 满两年 房东自住房,中层（共33层）,53.0
3044,22712,金融港-康魅路1号(高新四路谷尚居与魅力之城之间),金地艺境,2015年建,500.0,5室2厅,南向,藏龙岛 金融港 金地艺境 毛坯复式楼,中层（共5层）,220.15
3045,8269,光谷-高新大道糊口站A出口,鑫谷广场,2018年建,43.0,1室1厅,南向,不限/购 光谷特价8500每平 地铁口平层 鑫谷广场52平总价40万,中层（共33层）,52.0
3046,13253,民族大道-光谷民族大道888号,锦绣龙城,2010年建,110.0,2室2厅,南向,锦绣龙城精装两室 朝南证满二年 随时看房 机会房 一周必卖,中层（共18层）,83.0
3047,16304,民族大道-光谷民族大道888号,锦绣龙城,2009年建,150.0,2室2厅,东南向,"买房卖房悦家小吴帮忙,户型好总价低的两房",低层（共24层）,92.0
3048,22386,金融港-东湖高新开发区光谷高新四路1号,万科魅力之城,2010年建,182.0,3室2厅,南北向,万科精装三房 采光好 自住保养好 南北通透,高层（共26层）,81.3
3049,8105,光谷-光谷八路与神墩四路交叉口北150米,光谷未来广场,2018年建,77.0,3室2厅,南北向,光谷联发红韵天恒大金碧天下北大资源莲湖锦城宝安高尔夫一线湖景,中层（共18层）,95.0
3050,17500,民族大道-民族大道与汤逊湖北路交汇处(华师一附中旁),中国铁建梧桐苑,2017年建,210.0,3室2厅,南北向,"汤逊湖小�W特价出售,业主急用钱,梧桐苑3房,环境优美",中层（共33层）,120.0
3051,5844,光谷东-光谷东・红莲湖旅游度假区,联发国际度假区红韵天,2016年建,45.0,2室2厅,南向,光谷未来城红莲湖恒大旁联发红墅东方高层首付14万起,低层（共32层）,77.0
3052,20330,光谷-雄楚大街888号(武汉工程大学正对面),金地雄楚1号,2015年建,185.0,2室2厅,南向,光谷正中心 金地雄楚一号朝南大两房 中高楼层满二无税 房东急售,高层（共33层）,91.0
3053,18673,光谷-高新大道与教育中路交汇处(光谷九小旁),国创光谷上城,2015年建,215.0,3室2厅,南北向,光谷一路 地铁口旁九小旁 国创光谷上城 南北通透简装三房,中层（共33层）,115.14
3054,15517,民族大道-民族大道水蓝路(锦绣龙城旁),光谷自由城,2014年建,135.0,3室2厅,南向,急急急急急 蕞新特价房 87平精装135万 有电梯拎包住急售,高层（共32层）,87.0
3055,14898,民族大道-光谷民族大道888号,锦绣龙城,2014年建,146.0,3室2厅,南北向,锦绣龙城 精装三房 两证两年 买房卖房找小孟帮忙 欢迎实地看房,中层（共32层）,98.0
3056,19500,关山-东湖新技术开发区关山一路74号,保利花园,2008年建,156.0,2室2厅,南向,关山 正地铁 保利花园 精装朝南两房80平156 满二无税,低层（共11层）,80.0
3057,13084,光谷东-花山生态新城花城大道1号(严西湖大桥下桥处),联投花山郡,2018年建,140.0,3室2厅,南北向,"联投后一期,无视资料,任意户型,毛坯交付",中层（共18层）,107.0
3058,24176,光谷-关山口特1号,喻园小区,2002年建,440.0,4室2厅,南北向,华中科技大学西边高层蕞便宜的一套随时看房业主诚心出售,中层（共24层）,182.0
3059,20617,关山-东湖开发区光谷软件园三路10号,清江山水,2016年建,167.0,2室2厅,南向,光谷软件园 清江山水 3.1期精装两房 全南户型 好楼层 送家具家电,高层（共32层）,81.0
3060,13519,光谷东-高新大道与光谷六路交汇处(东湖高新管委会东侧,中建光谷之星,2013年建,73.0,3室1厅,东向,光谷H+小户型复式楼民水民电带天然气-地铁口-层高5.4米,低层（共29层）,54.0
3061,26937,金融港-东湖新技术开发区大学园路1号,万科红郡,2013年建,370.0,4室2厅,南北向,"新上 三月主.推 万科红郡137四房送30平米,拎包即住",中层（共18层）,137.36
3062,23953,光谷-光谷大道特1号,光谷8号,2015年建,275.0,3室2厅,南北向,关山 光谷8号 南北通透3室2厅,高层（共32层）,114.81
3063,12609,民族大道-洪山区高新技术开发区南湖路(民院路立交桥附近,南波湾高尚小区,2006年建,145.0,3室2厅,南北向,"三环内南湖旁精装大三房,首付仅需40万就可以买到心仪的房子了",中层（共6层）,115.0
3064,20741,关山-东湖开发区光谷软件园三路10号,清江山水,2020年建,168.0,2室1厅,南向,房东急卖 关山 软件园 坐标城 十小附近 清江山水3期 居家精装2房,高层（共32层）,81.0
3065,16981,光谷-洪山区洪山乡武黄路418号,关东康居园,2004年建,90.0,1室1厅,南向,关东康居园/森林花园旁边中装一居53平96万业主自住预约看房,低层（共7层）,53.0
3066,25342,光谷-关山大道332号(新竹路与关山大道交汇处),保利时代,2015年建,185.0,2室1厅,南向,急东湖高新 光谷 出门地铁 精装两房 业主急售,中层（共33层）,73.0
3067,14092,光谷东-花城大道9号(软件新城公交站旁),亿达云山湖,2017年建,135.0,3室2厅,南北向,光谷 南北通透 亿达云山湖 三房两厅 公摊小 稳定有钥匙,低层（共11层）,95.8
3068,12992,光谷东-花山生态新城严西湖大桥东侧桥头(花城大道与花,碧桂园生态城,2015年建,165.0,3室2厅,南北向,捡漏房 碧桂园生态城依云 精装三房两卫 中间楼层 165万,高层（共18层）,127.0
3069,21556,光谷-创业街与光谷一路交汇处(创业街大秦村站),新世界恒大华府,2012年建,205.0,2室2厅,南向,"好房205万元,的小区环境,的物业管理,不要错过哦!",高层（共30层）,95.1
3070,18264,光谷东-高新大道与光谷六路交汇处(东湖高新管委会东侧,中建光谷之星,2018年建,263.0,4室2厅,南向,"中建光谷之星263万4室2厅2卫毛坯,住家毛坯有钥匙",中层（共33层）,144.0
3071,15333,光谷东-高新二路省奥体中心东侧500米(奥体中心旁),光谷满庭春MOMΛ,2016年建,138.0,3室2厅,南北向,光谷满庭春15000单价小三房!,低层（共11层）,90.0
3072,21939,光谷-关山大道与纺织路路口西行100米(武汉职业技,金地格林东郡,2015年建,215.0,3室2厅,南北向,金地格林东郡 精装修 拎包入住 随时看房,低层（共34层）,98.0
3073,16327,民族大道-龙城路与天际路交汇处,宝业光谷丽都,2016年建,160.0,3室2厅,南北向,光谷 软件园 宝业光顾丽都 毛坯三房 南北通透 户型好 采光好,中层（共15层）,98.0
3074,21782,民族大道-民族大道与汤逊湖北路交汇处以西200米(华师,中冶南方韵湖首府,2013年建,440.0,6室2厅,南北向,"两户一公园,一层一世界。一线湖景三源,户型面积真",高层（共33层）,202.0
3075,19680,光谷-关山大道与纺织路路口西行100米(武汉职业技,金地格林东郡,2014年建,160.0,2室1厅,西北向,"格林东郡 金地品牌,楼层好 前后无遮挡 采光好 业主诚心出售",中层（共34层）,81.3
3076,17143,光谷东-高新大道光谷六路与神墩二路交汇处(中国十五冶,朗诗里程,2015年建,120.0,2室2厅,南向,"婚装房置换诚售 光谷东朗诗里程,已满二 随时看房",高层（共31层）,70.0
3077,13483,光谷东-花城大道与梅城路交汇处(花山生态艺术馆旁),万科花山紫悦湾,2015年建,120.0,3室2厅,南向,光谷花山万科紫悦湾 精装小三房 未住过 急售 一线湖景 视野,高层（共27层）,89.0
3078,19231,民族大道-民族大道水蓝路(锦绣龙城旁),光谷自由城,2013年建,125.0,3室2厅,南北向,关山清江山水旁光谷自由城精装小两居 产证满二中间楼 随时看,中层（共32层）,65.0
3079,18539,民族大道-民族大道与庙山中路交汇处以西1公里(湿地公园,天祥尚府,2015年建,165.0,3室2厅,南向,一线湖景比邻韵湖湿地公园 全南户型 华师,中层（共33层）,89.0
3080,15506,民族大道-光谷民族大道888号,锦绣龙城,2014年建,138.0,2室2厅,南向,软件园光谷关山急售 两室一厅 精装中楼层电梯房 送家电,高层（共34层）,89.0
3081,16226,光谷东-高新大道光谷六路与神墩二路交汇处(中国十五冶,朗诗里程,2018年建,138.0,2室2厅,南向,"朗诗里程大两房可改三房业主诚心出售,房子无贷款",中层（共27层）,85.05
3082,23294,关山-关山大道与关南园路路口东行200米(光谷六小,万科城花�Z苑,2013年建,198.0,2室2厅,南北向,关山光谷六小旁万科城花景苑精装全南两房 产证满两年 随时看,高层（共32层）,85.0
3083,17804,光谷东-高新大道光谷六路与神墩二路交汇处(中国十五冶,朗诗里程,2015年建,125.0,2室2厅,南向,朗诗里程毛坯两房 两室两厅一厨一卫,低层（共34层）,70.21
3084,21600,光谷-关山大道332号(新竹路与关山大道交汇处),保利时代,2015年建,183.6,2室2厅,南北向,光谷步行街旁世界城香榭丽舍毛坯大两房 一手住宅 免佣代理,中层（共32层）,85.0
3085,12676,光谷东-高新四路与佛祖岭二路交汇处,当代云谷,2018年建,180.0,4室2厅,南北向,新房:当代云谷+全新加推+均价1.3万毛坯无税+渠道特惠,高层（共30层）,142.0
3086,14516,民族大道-光谷民族大道888号,锦绣龙城,2009年建,180.0,3室2厅,南北向,"好房要享受,不要忍受,为了您和您的家人,赶快行动吧",中层（共18层）,124.0
3087,25843,金融港-东湖新技术开发区大学园路1号,万科红郡,2013年建,230.0,3室2厅,南北向,Y精装三房·满二·保养好·学户未用·价格美丽送家具家电,低层（共33层）,89.0
3088,16383,民族大道-龙城路与天际路交汇处,宝业光谷丽都,2015年建,231.0,3室2厅,南北向,"宝业7栋喽王,,一梯一户,电梯入户,两证无税,有钥匙",中层（共33层）,141.0
3089,17045,民族大道-民族大道与汤逊湖北路交汇处(华师一附中旁),中国铁建梧桐苑,2015年建,150.0,2室2厅,南向,"总价低,,梧桐苑婚装两房,满2年,奋斗小青年必备",高层（共33层）,88.0
3090,18299,光谷东-高新二路与大吕路交汇处(省奥体中心旁),优+国际青年互动特区,2015年建,170.0,2室2厅,南北向,洋房 洋房 光谷生物城旁北辰优加 南北通透带露台 诚心出售,中层（共6层）,92.9
3091,15952,光谷-SBI创业街关山派出所旁,亿德光谷先锋,2018年建,67.0,1室1厅,南北向,"光谷核心光谷步行街 双轨地铁,毛坏小户型准现房,全景落地窗。",中层（共27层）,42.0
3092,23541,关山-东湖新技术开发区关山大道399号(金地太阳城,关山春晓,2005年建,230.0,2室2厅,南向,关山春晓 关山大道 光谷 双阳台 随时看房,中层（共6层）,97.7
3093,19231,光谷-东湖新技术开发区珞瑜东路76号,剑桥春天,2003年建,100.0,1室1厅,南北向,武昌光谷华科剑桥春天多层住宅 中楼层 可带停2车大车库,高层（共25层）,52.0
3094,25424,关山-光谷步行街关山大道口,世界城香榭丽舍,2018年建,292.0,3室2厅,南北向,"光谷时代广场,世界城香榭丽舍一手好房开发商直售,繁华地段",高层（共33层）,114.85
3095,20000,关山-东湖新技术开发区关山一路74号,保利花园,2005年建,270.0,4室2厅,南北向,保利花园南北通透大四房 采光好 两证满二 地铁口,高层（共18层）,135.0
3096,16000,民族大道-光谷民族大道888号,锦绣龙城,2014年建,168.0,3室2厅,南北向,锦绣龙城 精装两房 两证两年 送家具家电 价格可小刀 随时看,中层（共32层）,105.0
3097,16316,光谷-光谷街3号,世界城尚都,2006年建,93.0,1室1厅,南向,光谷步行街世界城尚都 70住宅带天然气朝南 中层满二,中层（共32层）,57.0
3098,9464,光谷东-葛店经济开发区电商大道与陶塘大道交汇处(唯品,新城汇隽,2017年建,106.0,3室2厅,南向,地铁口新房出售11号线地铁口光谷两站路新城汇隽葛店不住宅,中层（共32层）,112.0
3099,16760,关山-光谷一路与湖口一路交汇处(光谷火车站东侧),统建天成美景,2017年建,150.0,2室2厅,南北向,天成美景 双地铁50米 12万急售 有匙即看 全南户型,中层（共14层）,89.5
3100,22000,关山-雄楚大街与关山大道交汇处向东200米处(原长,长航蓝晶国际,2015年建,198.0,3室2厅,南向,蓝晶国际 精装大三房 两证满两年 中间楼层 采光通风好,中层（共34层）,90.0
3101,19874,关山-高新大道与光谷一路交汇处(光谷一路天成美雅站,统建天成美雅,2015年建,316.0,5室2厅,南北向,满二 地铁口 统建天成美雅清水毛坯 南北通透户型 采光好可看房,中层（共33层）,159.0
3102,14888,光谷东-高新二路省奥体中心东侧500米(奥体中心旁),光谷满庭春MOMΛ,2016年建,120.0,2室2厅,南北向,11.15上新 单价仅14000元/平 光谷满庭春刚需两房,中层（共11层）,80.6
3103,15833,民族大道-光谷民族大道888号,锦绣龙城,2009年建,190.0,3室2厅,南向,宝业丽都旁精装三房 次新房未住人 南北通透 满二无税 有钥匙,中层（共34层）,120.0
3104,22785,关山-关山大道519号(关山大道和南湖大道交汇处),光谷坐标城,2009年建,360.0,4室2厅,南北向,关山核心 出门就是 电梯次顶楼 带父母套房 户型好 有钥,高层（共18层）,158.0
3105,18793,光谷-东湖新技术开发区雄楚大道908号,金地中心城,2010年建,165.0,2室2厅,南向,光谷 中南民大旁 金地中心城 精装两房 中高楼层 不遮挡,高层（共33层）,87.8
3106,15278,关山-高新二路和光谷一路交汇处,和昌光谷未来城,2020年建,165.0,3室2厅,南北向,和昌光谷未来城南北通透三房 开发商直售 无茶水费免中介无需摇号,中层（共32层）,108.0
3107,14000,光谷-东湖新技术开发区东信路,光谷创业街,2005年建,70.0,1室1厅,南向,光谷步行街 保利花园 创业街53平70万 房源急售3天,高层（共13层）,50.0
3108,12979,光谷东-东湖高新光谷三路,烽云慧城,2017年建,122.0,2室2厅,南向,"光谷东绿地国际理想城旁,纯毛坯大三房,中高楼层,诚心急售",中层（共33层）,94.0
3109,24405,关山-光谷步行街关山大道口,世界城香榭丽舍,2014年建,205.0,2室2厅,南向,光谷意大利风情街街 70年产权住宅 一手新房 无任何后期费用,高层（共30层）,84.0
3110,17808,金融港-东湖高新开发区光谷高新四路8号,谷尚居,2014年建,143.0,2室2厅,南北向,"满二年高谷尚居精装自住保养,南北通透户型方正,急卖",中层（共6层）,80.3
